E1,E2 (A),E2 (B),E2 (C),E2 (D),E3,E4,E5 (A),E5 (B),E6 (A),E6 (B),E7,E8,E9,E10,E11
0,100,0,92,0,14.28571429,100,20.43010753,14.5631068,100,55.76923077,80,66.66666667,66.66666667,100,100
0,100,52.67857143,0,0,54.05405405,36.17021277,64.04494382,71.42857143,100,80.82191781,100,87.5,0,100,100
0,100,0,85.71428571,26.92307692,14.28571429,50,66.66666667,60,100,79.54545455,100,60,100,100,100
59.79381443,100,0,0,8.771929825,0,71.15384615,100,0,100,100,0,87.5,100,100,100
0,100,0,0,0,60.3960396,48.45360825,47.77777778,0,100,54.54545455,100,71.42857143,0,100,100
0,100,39.09090909,4.464285714,96.42857143,0,100,100,32.03883495,100,100,100,60,100,100,100
0,100,0,15.11627907,0,0,50,75.94936709,0,100,75,80,0,80,100,100
36.2745098,100,0,52.63157895,54.25531915,0,100,100,31.16883117,100,100,100,0,100,100,100
33.01886792,100,0,44.34782609,0,0,100,100,94.87179487,100,100,100,60,80,100,100
87.5,100,50,0,0,26.41509434,100,100,0,100,100,83.33333333,60,80,100,100
0,100,0,64.21052632,0,0,42.59259259,100,23.07692308,100,75,100,0,100,100,100
0,100,0,0,0,0,77.39130435,100,43.24324324,100,33.04347826,100,50,100,100,100
12.16216216,100,0,0,0,66.01941748,100,100,42.85714286,100,0,100,80,75,100,100
0,100,0,0,0,12.08791209,38.0952381,100,0,100,58.82352941,0,60,100,100,100
0,100,39.24050633,0,87.5,13.15789474,100,100,68.96551724,100,100,0,87.5,100,100,100
0,100,47.61904762,0,0,0,100,100,66.66666667,100,100,100,0,100,100,100
47.05882353,100,64,32.25806452,0,0,100,100,0,100,0,0,87.5,0,100,100
62.74509804,100,0,9.615384615,0,0,75.72815534,55.96330275,27.36842105,100,100,83.33333333,60,0,100,100
56.38297872,100,0,64.1509434,0,78.0952381,100,59.45945946,0,100,100,85.71428571,87.5,100,50,100
87.5,100,40.54054054,84.7826087,62.19512195,0,100,55.68181818,0,100,66.03773585,83.33333333,0,85.71428571,100,100
0,100,0,8.333333333,0,0,100,100,0,100,61.38613861,100,60,0,100,100
34.09090909,100,38.73873874,0,93.33333333,0,16.66666667,66.66666667,0,100,62.5,100,66.66666667,100,100,100
11.39240506,100,0,0,94.11764706,0,35.44303797,62.96296296,72.34042553,100,100,100,60,100,100,100
0,100,43.24324324,0,0,0,50,100,40,100,68.75,80,60,83.33333333,100,100
84.41558442,100,96.42857143,47.57281553,0,0,44.32989691,50,86.48648649,100,76.85185185,75,60,66.66666667,0,100
95.23809524,100,0,0,35.51401869,0,100,34.93975904,0,100,48.59813084,100,0,100,100,100
0,100,24,0,0,0,100,66.66666667,0,100,100,100,85.71428571,100,100,100
0,100,4.62962963,0,0,0,100,100,0,100,48.61111111,100,85.71428571,100,100,100
0,100,0,30.68181818,0,0,100,66.66666667,24.65753425,100,100,100,80,100,100,100
21.15384615,100,75,60,23.71134021,0,100,100,78.94736842,100,100,96.15384615,87.5,100,100,100
0,100,66.29213483,0,0,0,100,100,30.95238095,100,100,0,60,0,100,100
74.28571429,100,14.28571429,25.43859649,0,78.94736842,27.45098039,36.66666667,46.78899083,100,70.83333333,0,60,0,100,100
0,100,0,0,0,9.89010989,72.47706422,33.33333333,0,100,66.66666667,100,60,0,100,100
78.49462366,100,9.401709402,0,0,13.08411215,89.13043478,66.66666667,87.5,100,46.83544304,100,0,93.75,100,100
0,100,14.28571429,39.24050633,60.86956522,0,100,100,0,100,100,100,60,100,100,100
28.57142857,100,78.20512821,87.5,0,0,100,100,4.347826087,100,100,100,0,0,100,100
0,100,27.08333333,0,0,0,100,100,0,100,100,100,0,100,100,100
0,100,0,52.04081633,0,0,100,17.43119266,24.71910112,100,71.42857143,100,50,100,100,100
52.08333333,100,52.99145299,79.51807229,0,0,100,100,74.44444444,100,100,0,0,100,100,100
0,100,0,41.96428571,0,87.5,100,100,0,100,100,80,66.66666667,100,100,100
0,100,0,11.9047619,0,0,100,100,75.94936709,100,100,100,77.77777778,100,100,100
6.18556701,100,47.82608696,93.33333333,58.97435897,0,100,100,0,100,100,100,0,100,100,100
64.70588235,100,0,0,50,0,100,100,97.14285714,100,66.66666667,100,0,100,0,100
0,100,0,0,0,0,100,100,0,100,100,83.33333333,60,85.71428571,100,100
0,100,70.27027027,0,0,81.63265306,100,100,68.26923077,100,100,100,60,83.33333333,100,100
0,100,0,0,0,74.02597403,60,100,9.677419355,100,100,100,92.30769231,100,100,100
74.35897436,100,0,0,95.23809524,73.62637363,100,100,31.77570093,100,100,85.71428571,71.42857143,100,100,100
53.06122449,100,56.31067961,0,0,0,100,100,0,100,100,100,87.5,100,100,100
92.30769231,100,0,0,0,0,100,100,0,100,100,0,0,100,100,100
0,100,0,38.46153846,0,81.25,100,33.75,0,100,85.71428571,100,60,100,100,100
50,100,0,0,0,28.23529412,100,100,0,100,100,87.5,100,100,100,100
0,100,75.86206897,0,51.32743363,0,100,100,35.10638298,100,100,100,66.66666667,100,100,100
0,100,0,0,54.65116279,0,100,60,0,100,31.70731707,87.5,0,100,66.66666667,100
0,100,0,0,0,0,100,0,50.4587156,100,100,0,60,100,100,100
63.75,100,0,0,30.17241379,0,100,100,56.62650602,100,100,100,0,100,100,100
0,100,76.25,71.95121951,28.91566265,0,100,66.66666667,3.03030303,100,0,100,87.5,100,100,100
0,100,0,0,0,0,63.7254902,54.12844037,0,100,100,0,0,100,100,100
87.5,100,0,0,0,0,28.86597938,100,71.11111111,100,100,100,0,100,100,100
9.574468085,100,37.34939759,11.00917431,0,0,64.21052632,0,85.71428571,100,60,60,100,66.66666667,100,100
0,100,0,65.59139785,0,0,37.5,100,73.07692308,100,100,100,100,100,100,100
88.23529412,100,0,48.03921569,37.93103448,94.87179487,100,0,87.5,100,100,0,85.71428571,80,100,100
0,100,0,0,50.54945055,0,70.19230769,70,0,100,100,100,60,83.33333333,100,100
95,100,0,0,0,0,100,100,27.77777778,100,100,83.33333333,71.42857143,100,100,100
0,100,0,96.77419355,10.09174312,36.89320388,100,100,0,100,12.34567901,100,60,100,100,100
65.45454545,100,0,54.05405405,0,0,85.71428571,52.43902439,0,100,100,100,60,100,100,100
0,100,0,0,0,0,75,100,65.38461538,100,100,80,75,100,100,100
0,100,0,62.72727273,0,0,100,71.42857143,0,100,100,83.33333333,87.5,85.71428571,50,100
0,100,8.181818182,0,0,0,100,100,0,100,100,0,0,0,100,100
0,100,95.65217391,0,0,0,31.46067416,100,0,100,31.91489362,100,0,0,50,100
0,100,0,0,0,28.57142857,100,100,61.9047619,100,100,100,50,100,100,100
0,100,0,0,64.54545455,0,100,100,41.02564103,100,100,100,0,0,100,100
28.94736842,100,0,0,0,57.14285714,100,100,0,100,100,100,60,100,100,100
0,100,0,0,94.87179487,0,100,100,0,100,100,0,66.66666667,100,100,100
0,100,0,74.76635514,0,75,100,100,0,100,100,100,60,100,100,100
3.921568627,100,30.66666667,7.692307692,0,0,59.2920354,50,63.88888889,100,76.47058824,100,95,100,100,100
0,100,0,71.42857143,0,0,100,0,0,100,100,100,85.71428571,0,100,100
0,100,0,0,0,0,0,75,25,100,50,0,0,100,100,100
96.15384615,100,0,0,0,83.03571429,100,100,83.33333333,100,100,0,66.66666667,100,100,100
56.56565657,100,87.5,0,96.55172414,0,100,100,0,100,100,0,60,0,100,100
25.68807339,100,0,0,0,0,60,100,0,100,80,87.5,80,66.66666667,100,100
53.33333333,100,0,53.60824742,55.05617978,74,100,43.83561644,74.03846154,100,61.40350877,100,60,100,100,100
0,100,0,0,0,0,100,100,83.90804598,100,100,100,0,100,100,100
30.35714286,100,59.45945946,10.63829787,34.24657534,55.69620253,100,38.35616438,47.2972973,100,23.40425532,66.66666667,85.71428571,100,100,100
87.5,100,0,0,75,43.75,100,100,0,100,100,100,50,100,100,100
97.5,100,0,0,0,12.5,100,71.42857143,0,100,75,0,0,0,100,100
0,100,0,31.50684932,51.38888889,80.8988764,100,66.66666667,0,100,100,0,66.66666667,100,100,100
25.47169811,100,30.86419753,82.52427184,0,49.55752212,100,100,54.79452055,100,100,100,0,0,100,100
71.42857143,100,0,74.52830189,0,0,100,0,0,100,100,87.5,87.5,100,100,100
0,100,0,0,18.47826087,53.21100917,75,57.14285714,86.17021277,100,8.571428571,100,60,0,0,100
0,100,0,0,0,0,100,100,0,100,100,0,71.42857143,100,100,100
43.92523364,100,12.5,85.71428571,4.301075269,80,100,100,0,100,100,100,85.71428571,75,100,100
0,100,96.36363636,0,0,0,100,100,61.68224299,100,100,0,0,0,100,100
49.39759036,100,60,0,13.33333333,0,100,100,61.53846154,100,100,100,60,100,100,100
0,100,75,0,93.69369369,0,88.88888889,74.71264368,53.68421053,100,100,100,0,100,0,100
0,100,61.32075472,0,0,0,100,0,0,100,100,96.875,100,100,100,100
0,100,0,0,44.31818182,0,100,100,77.21518987,100,100,100,60,100,100,100
0,100,0,22.47191011,0,0,100,100,82.27848101,100,100,83.33333333,0,80,100,100
44.76190476,100,0,0,0,33.33333333,50,83.78378378,0,100,0,100,0,100,100,100
53.63636364,100,76.19047619,0,0,0,6.578947368,61.2244898,0,100,100,100,0,100,100,100
42.70833333,100,0,0,0,0,100,100,0,100,100,100,85.71428571,80,100,100
0,100,0,0,56.41025641,0,100,100,0,100,100,100,75,100,100,100
4.347826087,100,0,64.44444444,0,0,100,0,59.34065934,100,100,100,75,100,100,100
95.23809524,100,71.05263158,65,0,0,0,0,0,100,100,100,0,0,100,100
0,100,58.65384615,0,62.24489796,0,77.02702703,100,0,100,57.26495726,87.5,0,100,100,100
0,100,50,30.55555556,18.27956989,5.504587156,0,100,0,100,100,100,0,100,100,100
50,100,0,0,0,0,75,100,0,100,100,80,0,100,100,100
0,100,0,0,31.73076923,71.42857143,100,100,14.67889908,100,100,100,0,0,100,100
0,100,0,0,0,0,100,100,90.90909091,100,0,85.71428571,100,100,100,100
25.80645161,100,0,7.142857143,46.95652174,0,100,0,11.71171171,100,100,100,87.5,100,100,100
0,100,0,24.41860465,0,0,100,100,91.66666667,100,100,100,66.66666667,0,100,100
0,100,27.43362832,5.309734513,0,0,79.6460177,100,0,100,100,80,60,100,100,100
27.65957447,100,65.34653465,93.75,50.4587156,0,100,70.68965517,83.33333333,100,60,100,60,75,100,100
0,100,17.72151899,0,29.80769231,31.37254902,100,77.45098039,0,100,100,66.66666667,85.71428571,83.33333333,100,100
87.5,100,0,0,42.42424242,62.5,100,100,45.20547945,100,79.72972973,80,87.5,83.33333333,100,100
0,100,0,0,45.88235294,27.65957447,47.16981132,61.95652174,0,100,32.92682927,80,0,100,100,100
50,100,0,0,0,76.28865979,62.5,100,0,100,100,0,71.42857143,100,100,100
0,100,0,0,0,0,50,70,74.76635514,100,66.66666667,83.33333333,0,100,100,100
69.87951807,100,0,0,80,19.8019802,100,31.52173913,0,100,42.34234234,100,0,80,100,100
37.38317757,100,0,13.82978723,0,94.18604651,100,100,71.42857143,100,46.55172414,0,0,87.5,100,100
0,100,0,0,0,0,78.75,27.18446602,0,100,66.66666667,83.33333333,0,100,100,100
0,100,0,0,0,0,100,0,0,100,100,100,0,100,100,100
0,100,0,0,10.52631579,68.35443038,45.34883721,0,0,100,6.896551724,80,0,0,100,100
0,100,0,15.65217391,0,0,100,100,62.83185841,100,100,100,0,100,100,100
0,100,76.31578947,0,0,0,0,100,17.80821918,100,0,100,0,0,100,100
0,100,0,0,0,0,100,100,0,100,100,100,60,0,100,100
0,100,76.13636364,11.49425287,0,0,100,23.91304348,0,100,100,83.33333333,85.71428571,0,100,100
64.86486486,100,0,0,34.34343434,0,100,66.66666667,66.66666667,100,60,100,85.71428571,100,100,100
0,100,69.47368421,75,0,34.65346535,100,100,94.59459459,100,100,100,75,87.5,100,100
16.66666667,100,42.85714286,0,0,0,100,19.8019802,0,100,100,100,71.42857143,100,100,100
56.88073394,100,79.48717949,0,66.66666667,8.045977011,0,0,83.17757009,100,100,0,88.88888889,100,100,100
74.50980392,100,52.94117647,0,0,0,100,100,0,100,100,0,60,83.33333333,100,100
0,100,0,37.27272727,0,0,100,100,0,100,100,80,0,80,100,100
67.53246753,100,0,0,37.83783784,81.89655172,36.70886076,64.81481481,27.83505155,100,66.66666667,100,0,100,100,100
0,100,0,0,0,0,87.23404255,73.5042735,58.58585859,100,100,0,71.42857143,100,100,100
0,100,95.23809524,0,0,40,58.82352941,66.66666667,14.28571429,100,42.85714286,100,0,85.71428571,100,100
0,100,87.5,0,0,94.54545455,66.66666667,54.45544554,0,100,50,100,60,97.5,100,100
0,100,25,0,72.72727273,0,60,45.45454545,47.11538462,100,17.27272727,100,66.66666667,0,100,100
98.97959184,100,0,86.73469388,0,0,100,100,0,100,47.87234043,100,71.42857143,100,100,100
46.73913043,100,0,0,0,0,62.3655914,2.654867257,0,100,100,66.66666667,100,0,100,100
0,100,0,0,0,0,100,55.33980583,26.5060241,100,81.6091954,85.71428571,85.71428571,80,66.66666667,100
0,100,87.5,0,0,0,100,40.86021505,0,100,0,80,71.42857143,0,100,100
73.58490566,100,0,69.81132075,0,52.08333333,100,100,60,100,100,100,0,0,100,100
75,100,0,0,13.48314607,0,100,100,71.42857143,100,27.08333333,100,75,100,100,100
0,100,16.66666667,32.69230769,0,0,60,100,58.16326531,100,62.88659794,100,85.71428571,100,100,100
0,100,0,42.66666667,0,46.95652174,100,100,0,100,100,100,60,100,100,100
0,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100
3.539823009,100,13.69863014,0,65.2173913,0,77.10843373,35.23809524,87.5,100,66.66666667,100,66.66666667,80,100,100
0,100,22.72727273,40.7079646,0,0,82.72727273,100,16.66666667,100,50,85.71428571,66.66666667,100,100,100
0,100,0,56.75675676,0,0,72.34042553,50,68.04123711,100,50,100,0,100,0,100
52.27272727,100,0,0,0,46.34146341,50,66.66666667,93.93939394,100,100,0,0,100,100,100
30.63063063,100,0,0,0,0,100,0,42.47787611,100,100,100,85.71428571,100,100,100
0,100,0,0,3.125,0,100,100,54.16666667,100,100,100,0,100,100,100
0,100,0,0,0,74.19354839,50,71.25,17.30769231,100,24.03846154,100,66.66666667,100,100,100
87.5,100,67.03296703,0,29.35779817,0,100,0,0,100,100,75,75,0,100,100
87.05882353,100,82.66666667,18.36734694,0,87.5,0,100,0,100,100,100,66.66666667,100,100,100
0,100,0,0,94.28571429,0,100,100,0,100,100,100,0,100,100,100
0,100,0,0,48.93617021,96.66666667,0,0,79.61165049,100,100,0,100,0,100,100
65.88235294,100,0,62.85714286,87.5,29.76190476,100,0,0,100,100,100,0,75,100,100
50.42735043,100,75,97.36842105,35.35353535,0,100,100,34.21052632,100,0,83.33333333,50,100,100,100
0,100,0,0,54.21686747,25.58139535,100,100,0,100,100,100,0,100,100,100
35.63218391,100,6.194690265,0,75,0,71.42857143,66.66666667,56.89655172,100,100,100,0,100,100,100
0,100,0,0,0,28.57142857,100,100,0,100,100,0,60,100,100,100
65.95744681,100,83.49514563,0,0,0,100,0,26.88172043,100,100,83.33333333,0,100,100,100
0,100,53.65853659,16.66666667,16,68.6746988,100,100,80,100,100,100,50,75,100,100
0,100,0,0,48.27586207,79.62962963,71.42857143,26.1682243,0,100,100,100,0,100,0,100
0,100,48.95833333,58.33333333,0,0,100,100,83.33333333,100,100,83.33333333,0,100,100,100
0,100,0,75,0,55.23809524,100,100,79.48717949,100,100,100,60,100,100,100
0,100,27.16049383,0,0,92.59259259,0,65,99.45652174,100,34.02061856,100,60,80,50,100
0,100,0,0,0,0,100,100,0,100,50,75,87.5,100,100,100
71.69811321,100,0,0,0,0,75,100,0,100,50,0,0,100,50,100
64.21052632,100,0,0,0,71.26436782,100,100,0,100,100,100,0,100,100,100
0,100,0,0,69.31818182,0,34.54545455,73.58490566,17.5,100,7.368421053,80,87.5,100,100,100
0,100,48.18181818,0,0,52.21238938,100,74.74747475,62.62626263,100,34,100,100,100,100,100
0,100,0,0,0,37.27272727,100,53.33333333,60,100,100,66.66666667,66.66666667,75,100,100
13.25301205,100,0,0,0,61.70212766,63.88888889,0,0,100,66.66666667,0,0,0,100,100
87.5,100,0,54.32098765,0,0,100,100,60,100,100,97.2972973,0,100,100,100
73.4939759,100,0,0,65.11627907,50,50,71.42857143,0,100,100,100,66.66666667,100,100,100
14.28571429,100,0,0,0,0,100,100,0,100,100,87.5,85.71428571,100,100,100
0,100,81.13207547,60,14.13043478,0,8.139534884,54.38596491,0,100,10,100,66.66666667,0,100,100
0,100,0,0,57.01754386,0,100,100,14.89361702,100,100,100,100,100,100,100
0,100,28.76712329,0,0,10,0,39.13043478,10.84337349,100,100,100,0,75,100,100
0,100,0,0,0,74.35897436,71.42857143,63.73626374,0,100,66.66666667,66.66666667,71.42857143,100,100,100
58.33333333,100,50,0,0,42.20183486,0,100,0,100,100,100,66.66666667,0,100,100
0,100,0,0,95.83333333,18.94736842,100,28.31858407,0,100,74.10714286,100,0,0,100,100
20,100,0,0,71.23287671,0,100,100,0,100,100,100,0,0,100,100
5.333333333,100,42.85714286,0,48.88888889,0,66.66666667,100,0,100,100,100,60,100,100,100
0,100,87.5,93.33333333,0,60,0,100,0,100,100,0,0,100,100,100
48.24561404,100,24.50980392,0,0,74.32432432,100,100,0,100,100,100,0,100,100,100
12.61261261,100,0,0,0,0,100,100,7,100,100,100,60,0,100,100
92.30769231,100,0,0,0,81.25,0,100,0,100,61.11111111,100,60,100,100,100
45.54455446,100,23.89380531,0,0,34.17721519,60,100,0,100,100,0,66.66666667,100,100,100
13.95348837,100,47.19101124,87.5,0,91.66666667,30,100,0,100,60,87.5,100,100,0,100
67.74193548,100,27.95698925,47.22222222,0,25.64102564,0,100,83.49514563,100,100,100,0,80,100,100
87.5,100,0,0,6.52173913,0,62.19512195,20.86956522,91.25,100,75,100,87.5,80,100,100
76.23762376,100,0,0,0,0,66.66666667,13.97849462,0,100,100,50,60,87.5,100,100
0,100,0,0,0,0,100,100,0,100,50,100,71.42857143,100,100,100
0,100,0,75,0,0,100,100,0,100,100,0,0,100,100,100
0,100,0,66.66666667,67.01030928,17.70833333,100,100,0,100,100,0,0,80,50,100
46.01769912,100,0,51.80722892,35.71428571,71.42857143,100,100,48.24561404,100,100,0,0,0,100,100
16.66666667,100,0,0,0,5.405405405,8.910891089,67.04545455,0,100,100,80,60,100,100,100
59.48275862,100,0,0,29.91452991,0,100,100,0,100,100,0,60,0,100,100
0,100,0,0,0,0,100,100,66.66666667,100,100,0,50,0,100,100
82.66666667,100,0,0,0,96,50,100,69.41176471,100,100,0,0,0,100,100
45.63106796,100,0,0,2.912621359,53.60824742,66.66666667,83.33333333,0,100,100,100,0,0,100,100
75.67567568,100,0,0,33.33333333,0,0,100,0,100,100,100,0,100,100,100
44.30379747,100,0,0,0,23.52941176,100,0,98.27586207,100,100,83.33333333,0,100,100,100
0,100,0,0,0,0,100,100,17.94871795,100,100,100,0,100,100,100
0,100,0,0,0,0,100,100,76.38888889,100,100,0,0,100,100,100
75,100,0,43.33333333,0,0,100,39.44954128,40,100,33.33333333,100,0,66.66666667,50,100
0,100,66.66666667,66.23376623,0,0,100,100,31.03448276,100,100,80,50,100,100,100
0,100,54.25531915,0,0,16.66666667,100,100,7.476635514,100,100,100,0,100,100,100
2.777777778,100,0,60,0,87.5,0,100,0,100,50,0,60,75,100,100
30.95238095,100,0,0,24.07407407,16.66666667,85.71428571,72.61904762,0,100,100,0,0,0,100,100
0,100,20,0,0,49.07407407,100,67.34693878,18.18181818,100,60,100,60,100,100,100
83.50515464,100,87.5,98.96907216,0,57.14285714,100,0,34.73684211,100,100,100,60,83.33333333,100,100
37.25490196,100,0,0,10.52631579,0,66.66666667,85.56701031,0,100,52.77777778,87.5,60,83.33333333,100,100
0,100,0,0,31.53153153,0,100,0,0,100,100,0,75,100,100,100
20,100,0,0,0,0,100,100,0,100,100,100,0,80,100,100
0,100,0,33.33333333,0,93.33333333,100,100,0,100,77.41935484,100,0,100,100,100
0,100,50,69.76744186,76.84210526,0,100,0,0,100,100,100,60,100,100,100
0,100,0,0,0,60,100,100,42.85714286,100,100,0,0,100,100,100
0,100,0,78.94736842,39.28571429,0,100,100,46.07843137,100,100,100,100,100,100,100
0,100,0,0,0,0,100,100,84.26966292,100,100,100,0,100,100,100
0,100,0,66.97247706,0,84.3373494,100,0,0,100,100,100,50,100,100,100
0,100,0,0,57.8313253,0,100,0,0,100,0,100,0,100,100,100
0,100,0,2.654867257,53.63636364,0,44.68085106,100,32.5,100,52.42718447,96.875,100,80,100,100
0,100,45.68965517,0,0,0,100,53.15315315,93.5483871,100,100,85.71428571,0,66.66666667,50,100
0,100,0,0,0,0,76.23762376,100,4.310344828,100,34.69387755,66.66666667,87.5,83.33333333,100,100
0,100,0,0,35.06493506,0,50,8.771929825,71.42857143,100,3.669724771,0,66.66666667,66.66666667,100,100
94.73684211,100,10.09174312,50,0,15.38461538,100,27.65957447,33.62068966,100,66.66666667,100,60,0,100,100
0,100,0,0,93.33333333,0,41.9047619,100,61.25,100,75,0,0,80,100,100
0,100,0,0,5.660377358,0,24.76190476,48.64864865,63.85542169,100,100,0,60,100,100,100
22.72727273,100,77.77777778,28.71287129,77.5,20,74.11764706,19.75308642,0,100,38.27160494,0,0,100,100,100
39.13043478,100,0,0,71.42857143,0,75,100,0,100,100,0,60,100,100,100
0,100,0,16.66666667,0,0,41.2371134,100,3.603603604,100,37.5,100,0,100,100,100
0,100,26.4957265,77.21518987,0,74.71264368,100,100,0,100,100,100,100,100,100,100
0,100,0,0,95.45454545,0,69.29824561,58.69565217,0,100,100,83.33333333,60,75,100,100
50,100,33.03571429,2.803738318,0,0,100,100,87.5,100,100,100,50,100,100,100
0,100,0,0,45.12195122,0,100,100,29.8245614,100,100,100,60,0,100,100
0,100,88.88888889,5.555555556,0,0,100,100,0,100,100,100,60,0,100,100
0,100,0,0,0,0,100,100,48.14814815,100,62.83185841,100,0,0,100,100
0,100,0,64.28571429,0,0,66.66666667,0,0,100,100,100,60,100,100,100
0,100,0,0,68.6746988,0,100,0,0,100,100,100,85.71428571,100,100,100
59.21052632,100,0,0,0,0,100,38.1443299,74.72527473,100,66.66666667,0,66.66666667,0,100,100
0,100,54.54545455,66.66666667,0,0,100,100,0,100,100,100,66.66666667,100,100,100
59.40594059,100,0,0,0,0,100,100,0,100,100,100,66.66666667,0,100,100
0,100,82.82828283,0,0,63.01369863,100,100,0,100,100,100,66.66666667,100,100,100
0,100,0,0,0,0,71.42857143,81.1965812,37.5,100,85.8490566,100,66.66666667,0,100,100
0,100,94.73684211,53,0,0,61.53846154,77.27272727,70.83333333,100,63.7254902,0,100,0,100,100
0,100,0,0,0,37.62376238,68.08510638,100,0,100,100,100,0,95,100,100
0,100,0,69.09090909,77.55102041,36.9047619,62.5,100,0,100,75,85.71428571,50,80,0,100
0,100,62.39316239,0,0,77.38095238,100,100,42.85714286,100,100,100,0,100,100,100
87.5,100,0,0,0,0,100,10.1010101,8.988764045,100,100,0,75,100,100,100
0,100,0,0,10.78431373,0,63.63636364,100,0,100,48.10126582,100,71.42857143,87.5,100,100
33.33333333,100,0,0,0,93.57798165,100,100,0,100,100,80,85.71428571,50,100,100
83.33333333,100,0,0,0,0,100,100,57.14285714,100,100,100,0,100,100,100
0,100,9.009009009,0,78.18181818,0,100,66.66666667,62.5,100,100,100,87.5,80,100,100
0,100,0,0,66.08695652,0,36.66666667,100,26.12612613,100,71.42857143,100,0,0,50,100
0,100,0,86.58536585,30.37974684,0,76.19047619,24.50980392,0,100,100,100,60,100,100,100
0,100,0,0,0,0,100,100,0,100,100,100,0,100,100,100
0,100,78.20512821,0,0,0,100,100,10.52631579,100,0,50,60,87.5,100,100
0,100,0,91.66666667,49.31506849,0,72.22222222,63,0,100,71.2962963,100,60,0,6.896551724,100
54.21686747,100,34.09090909,0,81.81818182,0,45.13274336,49.01960784,75,100,100,100,100,0,100,100
22.07792208,100,0,0,0,0,100,46.66666667,0,100,100,100,0,83.33333333,50,100
0,100,0,0,0,0,100,100,0,100,100,0,71.42857143,100,100,100
0,100,0,58.75,0,70.65217391,100,100,0,100,100,100,85.71428571,100,100,100
0,100,0,0,0,14.28571429,100,100,87.5,100,100,100,75,100,100,100
0,100,11.42857143,0,92.30769231,0,32.38095238,69.79166667,91.30434783,100,100,100,71.42857143,100,100,100
0,100,0,0,37.5,13.33333333,50,50,43.36283186,100,100,80,66.66666667,100,100,100
92.85714286,100,0,78.94736842,73.5042735,64.21052632,100,100,57.44680851,100,100,100,50,100,100,100
0,100,0,94.87179487,0,72.80701754,100,100,0,100,100,100,0,0,100,100
0,100,0,0,33.33333333,0,100,0,0,100,100,0,0,100,100,100
0,100,0,0,79.62962963,75,33.33333333,100,62.65060241,100,38.18181818,100,66.66666667,0,100,100
0,100,0,0,0,27.92792793,100,0,56.48148148,100,0,100,0,100,100,100
97.97979798,100,96.66666667,0,0,96.96969697,100,100,0,100,100,100,100,96.55172414,100,100
0,100,0,0,66.23376623,63.15789474,21.91780822,100,17.70833333,100,49.41176471,0,60,0,100,100
0,100,0,0,0,0,100,100,38.20224719,100,100,100,60,100,100,100
0,100,0,86.95652174,64.19753086,0,100,100,82.79569892,100,100,100,0,100,100,100
0,100,0,0,0,0,100,100,0,100,100,100,0,0,100,100
0,100,0,0,56.98924731,9.803921569,43.24324324,100,0,100,100,87.5,60,100,100,100
28.57142857,100,0,25,92.30769231,40,100,0,0,100,100,100,0,100,100,100
0,100,0,0,0,49.48453608,100,100,57.14285714,100,100,87.5,66.66666667,100,100,100
0,100,0,0,92.23300971,0,100,100,0,100,79.43925234,100,87.5,50,100,100
0,100,0,8.333333333,0,0,100,100,29.16666667,100,66.66666667,100,100,87.5,100,100
0,100,0,45.71428571,0,0,100,32.43243243,79.6460177,100,100,100,0,100,100,100
7.692307692,100,66.66666667,37.39130435,22.22222222,0,66.66666667,100,50,100,100,100,60,0,100,100
86.84210526,100,0,0,0,0,40,100,0,100,100,66.66666667,60,100,100,100
